Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2022-05-20,485.5,406.0,179.3,10.9,249.3,13.0,7.27,33.8,140.2,2.77,5.89,0.63,143.5,Very Poor
2022-05-21,68.5,503.3,11.1,77.8,39.4,18.9,5.18,98.1,115.2,17.17,21.24,1.74,461.1,Good
2022-05-22,182.4,14.8,99.4,35.6,17.9,26.6,9.96,91.8,170.4,15.29,1.35,1.22,423.4,Severe
2022-05-23,272.7,111.0,174.5,89.6,24.0,16.8,7.2,8.4,0.9,8.02,11.55,1.4,399.0,Good
2022-05-24,457.2,63.4,163.4,145.6,9.8,45.9,5.77,58.9,77.7,2.84,23.59,5.6,296.0,Moderate
2022-05-25,77.0,106.8,64.6,15.7,160.8,48.7,1.61,33.9,162.3,11.38,22.27,4.14,104.8,Severe
2022-05-26,496.9,416.1,166.8,54.6,72.4,36.1,1.37,35.7,119.4,3.08,21.87,6.42,299.7,Severe
2022-05-27,306.3,133.6,59.8,86.1,141.1,36.7,3.99,12.4,101.3,7.27,14.91,8.29,369.1,Moderate
2022-05-28,391.5,596.7,22.7,5.0,155.8,32.5,2.82,81.3,5.0,3.45,15.84,3.48,82.9,Severe
2022-05-29,429.6,175.3,15.3,39.4,33.7,26.3,1.31,62.1,2.5,1.53,19.14,6.44,106.0,Poor
2022-05-30,141.1,352.4,106.6,29.3,227.1,43.3,0.51,38.9,103.4,18.5,18.73,4.87,285.3,Good
2022-05-31,248.7,184.3,44.0,29.9,210.2,3.2,0.06,13.9,90.7,6.34,19.02,8.31,78.0,Severe
2022-06-01,292.8,158.9,28.9,57.2,178.7,22.3,4.73,4.9,103.0,14.48,11.45,3.65,42.0,Very Poor
2022-06-02,165.7,54.2,41.4,133.7,180.6,46.0,0.34,41.1,103.6,2.0,17.1,9.5,300.7,Good
2022-06-03,235.9,388.7,149.4,101.0,75.8,9.0,5.53,86.1,156.9,16.89,1.26,2.82,284.5,Moderate
2022-06-04,421.0,190.6,170.6,65.2,230.2,41.6,4.45,59.8,37.3,15.03,22.96,9.97,469.8,Poor
2022-06-05,343.7,428.6,109.8,76.0,109.2,6.2,2.01,68.3,35.0,11.63,19.6,9.64,39.4,Very Poor
2022-06-06,405.8,337.4,172.9,99.9,89.9,1.0,3.12,25.0,25.1,6.18,21.04,1.61,1.9,Severe
2022-06-07,195.5,579.7,175.9,38.0,4.9,10.3,4.57,46.0,157.3,1.93,14.62,2.79,139.3,Very Poor
2022-06-08,356.9,238.0,196.4,135.0,1.7,41.0,1.82,66.9,198.0,15.3,4.39,7.89,267.6,Severe
2022-06-09,197.6,99.0,90.2,29.7,137.3,44.7,9.31,41.4,188.3,19.01,25.98,3.18,100.0,Moderate
2022-06-10,243.4,307.3,146.7,48.6,34.6,30.7,0.93,85.2,47.5,10.65,2.06,0.92,441.1,Poor
2022-06-11,132.6,404.8,164.0,134.1,152.3,28.9,5.5,46.0,95.0,19.67,4.29,8.21,18.5,Very Poor
2022-06-12,16.1,292.0,197.5,113.6,151.9,12.0,8.98,94.0,64.7,17.96,9.76,1.66,147.9,Good
2022-06-13,327.9,565.1,7.9,1.9,85.7,34.2,7.87,3.1,113.7,16.53,28.22,4.56,468.9,Poor
2022-06-14,440.9,149.9,104.1,74.6,173.9,2.4,5.9,59.7,25.7,4.46,3.79,8.84,183.0,Very Poor
2022-06-15,88.0,110.4,185.1,146.7,215.0,15.8,3.45,72.6,12.8,4.91,28.6,8.26,34.3,Moderate
2022-06-16,267.6,26.1,78.8,126.8,168.2,14.1,2.51,20.3,42.5,8.89,20.26,1.5,308.2,Moderate
2022-06-17,30.0,189.6,128.1,57.2,238.8,45.7,7.57,26.3,137.2,16.43,10.88,8.17,277.2,Satisfactory
2022-06-18,76.0,575.5,68.3,61.2,143.8,17.7,4.11,73.9,69.2,7.52,24.84,6.24,60.0,Severe
2022-06-19,137.3,492.8,23.4,96.5,81.6,21.5,4.77,41.5,80.1,0.43,27.3,0.93,96.7,Satisfactory
2022-06-20,473.2,151.3,24.1,37.1,201.5,35.9,8.07,82.8,70.4,8.1,10.96,2.23,443.3,Good
2022-06-21,142.7,153.0,13.4,45.5,43.2,3.3,2.93,44.6,98.5,2.4,9.29,0.16,158.8,Moderate
2022-06-22,465.8,303.4,111.2,2.9,71.8,2.3,1.24,14.8,193.8,1.19,29.47,8.64,151.9,Moderate
2022-06-23,430.6,9.3,22.0,49.6,227.4,9.0,6.6,78.8,31.3,18.14,5.79,0.55,87.1,Satisfactory
2022-06-24,344.0,474.7,100.4,0.5,104.1,39.9,6.02,83.6,94.9,8.91,8.89,8.79,229.2,Satisfactory
2022-06-25,295.0,566.7,82.9,31.1,45.9,2.0,3.16,4.5,51.8,14.38,5.04,9.64,310.0,Moderate
2022-06-26,282.4,298.8,98.8,110.6,181.8,15.5,1.06,15.0,159.4,9.94,28.86,2.15,303.6,Very Poor
2022-06-27,172.9,590.9,147.9,68.0,101.1,10.7,6.63,74.2,142.6,17.54,25.9,9.56,233.1,Moderate
2022-06-28,389.3,151.3,149.7,138.3,21.3,24.8,2.77,25.3,103.6,10.01,27.94,3.5,104.2,Moderate
2022-06-29,327.5,557.7,83.5,0.2,87.1,36.8,6.52,40.3,52.4,11.82,22.11,4.76,412.6,Satisfactory
2022-06-30,246.3,313.5,113.2,101.8,142.3,15.5,1.86,55.3,88.7,2.28,13.01,9.73,381.2,Poor
2022-07-01,463.9,119.8,27.8,33.9,94.2,47.0,4.97,20.0,183.6,17.31,13.34,8.02,74.8,Satisfactory
2022-07-02,435.0,40.0,95.7,2.3,94.6,26.1,6.22,24.5,94.8,4.68,15.65,7.38,470.3,Severe
2022-07-03,498.7,477.3,77.9,67.4,200.3,46.8,3.96,66.0,14.7,1.77,15.96,3.87,484.8,Very Poor
2022-07-04,62.9,475.4,72.8,127.3,166.0,0.2,2.62,49.0,178.7,11.6,7.67,2.23,57.1,Poor
2022-07-05,74.2,239.8,196.2,116.5,247.4,20.4,7.36,13.0,10.3,9.65,22.73,1.1,292.5,Poor
2022-07-06,368.9,164.8,73.4,46.0,67.8,40.2,5.8,2.3,108.9,0.03,29.64,7.52,100.9,Moderate
2022-07-07,165.5,120.0,174.2,123.3,187.8,43.7,7.57,40.1,142.3,8.99,9.28,1.62,453.6,Good
2022-07-08,92.0,140.8,193.7,73.6,247.0,10.0,2.07,55.0,140.8,11.43,3.42,1.65,87.5,Severe
2022-07-09,357.7,469.0,154.5,79.8,137.0,5.7,5.07,72.0,164.5,13.67,20.95,5.66,45.9,Good
2022-07-10,478.6,470.0,39.6,114.3,233.1,12.5,6.32,31.3,68.9,9.22,16.49,1.46,251.2,Severe
2022-07-11,202.9,342.2,108.0,110.2,243.6,47.8,9.88,71.4,97.3,13.22,24.76,2.76,196.8,Severe
2022-07-12,106.8,369.8,188.0,16.5,156.8,42.5,8.96,88.7,113.2,19.87,27.08,6.01,95.4,Satisfactory
2022-07-13,241.8,187.0,13.9,73.1,217.0,45.1,6.38,95.0,74.4,5.35,13.36,7.06,424.8,Poor
2022-07-14,267.3,123.3,165.4,66.4,148.5,0.5,3.51,77.0,107.1,17.64,23.11,9.09,436.0,Severe
2022-07-15,393.1,225.8,77.6,146.2,115.8,23.3,1.97,39.9,194.2,7.7,3.97,9.91,202.2,Very Poor
2022-07-16,314.2,298.0,46.0,103.7,227.1,19.4,8.83,0.9,104.9,5.4,4.11,1.97,482.5,Very Poor
2022-07-17,451.2,249.7,10.8,106.5,18.4,24.9,5.57,93.8,194.6,8.58,4.44,1.67,20.5,Very Poor
2022-07-18,66.0,225.2,148.6,134.3,74.5,7.8,7.73,84.3,184.9,7.79,20.84,4.67,373.3,Very Poor
2022-07-19,371.5,248.1,198.1,121.0,140.9,0.7,6.13,37.9,140.5,15.69,12.84,1.55,223.3,Moderate
2022-07-20,48.4,557.6,166.2,7.0,244.3,28.6,7.7,40.8,89.3,13.45,5.49,7.33,153.1,Severe
2022-07-21,108.5,202.1,93.2,31.9,171.4,38.4,4.69,30.6,126.3,0.74,2.28,9.56,59.9,Satisfactory
2022-07-22,163.9,289.9,105.7,25.0,47.5,0.8,3.74,62.7,53.5,16.8,28.68,8.64,257.4,Very Poor
2022-07-23,448.7,340.3,83.1,130.1,58.8,11.1,1.65,33.0,75.1,19.22,2.73,0.13,347.6,Good
2022-07-24,156.9,526.2,45.7,119.6,163.2,5.8,8.43,84.4,100.9,4.76,24.49,0.55,155.5,Poor
2022-07-25,450.1,410.1,155.4,130.4,143.5,28.8,5.8,38.6,7.6,9.06,26.42,6.2,352.6,Very Poor
2022-07-26,190.3,256.6,97.4,82.2,61.7,40.8,3.79,53.3,8.1,18.49,10.97,7.07,381.8,Poor
2022-07-27,352.8,543.1,127.6,26.0,28.3,27.8,9.51,49.3,51.2,16.9,24.94,2.68,59.6,Satisfactory
2022-07-28,385.1,477.0,179.8,98.6,195.1,0.2,9.01,80.4,70.8,15.14,16.69,0.0,442.3,Poor
2022-07-29,241.9,211.5,199.8,16.8,230.0,24.5,2.86,79.7,28.3,6.31,7.35,7.25,276.6,Very Poor
2022-07-30,417.2,535.2,148.7,112.0,109.8,13.5,4.01,49.3,177.0,12.34,12.44,0.88,152.2,Severe
2022-07-31,98.4,171.3,141.8,65.3,48.0,19.7,3.09,31.3,199.6,18.27,7.45,3.15,234.8,Good
2022-08-01,170.2,415.3,80.9,78.8,169.4,9.5,6.04,0.6,97.3,13.38,2.34,8.32,428.2,Very Poor
2022-08-02,462.8,544.4,147.7,143.6,233.2,2.9,2.99,27.5,80.8,19.57,13.1,9.1,425.5,Poor
2022-08-03,367.4,345.5,95.9,30.4,80.7,15.3,4.6,70.3,179.9,2.92,7.23,3.3,494.8,Poor
2022-08-04,120.7,425.2,45.7,132.8,165.6,21.2,4.89,4.7,7.0,5.66,16.38,9.82,259.2,Very Poor
2022-08-05,166.4,158.6,115.9,140.9,19.2,24.4,1.61,29.1,53.5,10.95,28.42,3.87,388.7,Satisfactory
2022-08-06,442.0,544.0,167.4,80.3,174.3,22.0,8.04,17.2,56.3,0.82,18.05,6.14,375.6,Severe
2022-08-07,34.2,191.9,97.6,47.0,39.0,12.5,0.78,27.1,98.3,1.2,23.61,5.64,23.0,Poor
2022-08-08,453.3,131.6,50.7,45.8,153.5,45.9,2.74,86.1,86.1,3.93,24.03,1.46,371.6,Severe
2022-08-09,145.2,442.9,47.4,129.4,28.6,27.2,2.1,21.4,123.4,18.45,14.59,3.9,23.5,Good
2022-08-10,424.6,329.0,25.6,99.0,145.4,38.3,3.12,28.8,65.9,18.91,2.74,6.41,91.8,Poor
2022-08-11,229.9,340.1,55.1,9.5,62.9,20.3,6.11,36.2,123.6,5.24,0.8,5.02,398.3,Moderate
2022-08-12,34.4,176.6,153.9,19.5,229.4,20.1,7.28,80.9,40.0,12.18,18.87,1.98,289.8,Good
2022-08-13,118.7,517.3,126.5,52.6,210.6,33.6,0.32,95.3,30.3,7.23,16.11,2.54,400.7,Good
2022-08-14,436.1,271.6,17.8,123.5,22.7,17.9,8.23,59.6,183.6,12.62,5.16,2.44,77.3,Severe
2022-08-15,72.7,252.8,92.3,104.1,94.9,30.6,1.69,91.0,1.8,9.0,27.2,3.92,495.2,Satisfactory
2022-08-16,160.4,116.7,88.6,112.3,104.7,17.2,1.59,97.8,27.8,2.64,12.68,7.67,462.7,Severe
2022-08-17,246.3,526.5,39.9,124.7,249.5,26.4,3.39,80.0,8.4,17.59,7.74,5.29,193.7,Good
2022-08-18,477.6,59.1,17.6,130.4,224.1,7.1,6.27,26.1,140.1,14.02,21.27,1.9,341.9,Satisfactory
2022-08-19,8.9,301.4,54.5,9.5,123.8,13.2,2.49,48.8,23.0,4.91,14.65,1.93,14.8,Good
2022-08-20,458.7,145.6,54.3,135.5,66.7,45.7,7.06,66.0,197.9,1.46,7.49,6.51,176.0,Good
2022-08-21,329.7,309.1,159.7,58.9,13.4,38.0,5.31,93.4,79.6,9.12,29.34,0.37,183.3,Satisfactory
2022-08-22,236.6,93.7,180.5,95.1,8.6,4.6,7.8,3.0,141.8,11.48,13.73,9.79,92.7,Severe
2022-08-23,48.1,129.3,176.6,77.4,100.4,10.0,5.12,32.7,97.1,15.27,11.32,8.35,207.9,Good
2022-08-24,304.6,378.3,135.0,53.9,90.2,0.2,2.92,96.1,108.1,18.32,20.84,4.94,282.4,Satisfactory
2022-08-25,468.5,6.5,63.8,106.4,164.2,42.9,3.6,71.8,100.7,11.22,20.61,8.3,246.2,Moderate
2022-08-26,251.4,180.7,40.4,100.9,76.3,16.8,1.59,35.6,189.2,8.71,21.82,0.77,194.4,Good
2022-08-27,483.6,19.8,75.9,140.3,84.7,47.8,7.46,34.9,178.0,8.73,4.7,9.86,434.0,Very Poor
2022-08-28,41.2,23.5,153.1,10.8,85.7,12.3,7.67,2.5,172.7,18.01,14.13,6.54,455.7,Moderate
2022-08-29,253.5,178.8,119.1,34.5,38.0,38.4,8.76,77.3,170.0,3.36,12.43,1.0,424.0,Satisfactory
2022-08-30,132.5,77.0,69.7,30.4,233.8,7.5,8.64,8.3,193.3,12.32,13.83,7.25,81.9,Good
2022-08-31,253.0,233.1,72.1,68.1,205.3,12.4,5.78,65.9,23.8,13.23,20.18,3.89,330.3,Severe
2022-09-01,484.6,476.3,54.7,55.0,144.7,7.0,2.71,32.4,15.3,15.9,26.53,2.07,264.5,Moderate
2022-09-02,484.1,499.3,193.2,43.8,184.6,18.5,2.4,53.6,84.1,10.97,14.84,5.21,10.8,Very Poor
2022-09-03,100.2,43.1,147.6,71.3,91.5,27.6,9.85,32.3,48.1,11.03,19.87,5.95,462.1,Very Poor
2022-09-04,267.5,372.2,82.7,133.2,210.0,4.4,6.41,77.8,138.2,11.21,1.2,4.67,478.3,Moderate
2022-09-05,95.3,347.4,146.3,13.8,14.1,18.5,2.48,74.8,113.5,19.66,16.68,8.52,213.7,Very Poor
2022-09-06,76.4,206.7,27.8,36.6,103.1,23.5,9.5,16.1,128.9,17.68,11.97,8.27,470.2,Poor
2022-09-07,348.7,321.4,70.1,88.3,222.3,2.5,1.18,49.2,120.3,14.02,26.29,4.61,149.5,Moderate
2022-09-08,221.5,388.2,176.5,10.9,170.4,42.2,7.35,22.5,190.5,15.2,16.34,3.06,202.1,Moderate
2022-09-09,58.0,104.2,121.8,110.4,212.8,10.7,1.46,63.2,134.4,17.21,12.64,0.27,100.8,Severe
2022-09-10,130.3,225.4,17.4,15.4,111.3,29.7,3.35,96.4,150.6,5.72,18.45,9.85,278.4,Good
2022-09-11,113.9,445.3,40.3,100.9,24.1,22.1,9.52,49.4,123.2,16.47,10.27,4.25,44.5,Very Poor
2022-09-12,238.4,391.2,186.6,75.3,79.7,37.5,4.83,17.1,75.9,7.6,25.07,1.54,161.9,Moderate
2022-09-13,77.6,214.4,23.4,127.3,143.2,9.1,8.1,68.4,12.7,8.06,3.82,8.4,279.2,Poor
2022-09-14,263.0,276.8,149.3,112.6,207.0,41.6,5.38,65.9,157.6,2.91,5.75,2.29,290.0,Very Poor
2022-09-15,10.9,491.1,138.5,86.9,45.2,21.6,9.95,27.3,35.7,16.4,9.75,7.39,76.6,Moderate
2022-09-16,75.6,77.8,181.7,76.4,213.1,46.2,0.96,54.7,3.2,11.47,19.56,2.0,159.1,Moderate
2022-09-17,472.5,515.0,59.9,14.8,26.1,26.4,5.5,11.9,61.0,3.78,8.62,9.25,264.0,Moderate
2022-09-18,475.2,538.9,31.6,132.9,159.3,33.7,3.74,84.4,133.1,17.08,29.96,1.8,16.7,Poor
2022-09-19,402.5,469.4,39.0,5.7,232.0,44.7,3.57,80.2,17.4,3.67,13.95,4.41,189.6,Very Poor
2022-09-20,301.2,520.8,175.3,39.6,212.1,42.8,1.4,14.6,40.7,9.24,18.16,2.29,333.8,Moderate
2022-09-21,341.6,83.2,42.4,60.7,170.1,46.2,7.2,18.0,38.9,8.66,9.31,3.85,79.2,Moderate
2022-09-22,143.5,130.7,82.1,110.3,162.0,49.7,2.55,81.9,143.8,11.4,26.17,7.93,285.7,Poor
2022-09-23,359.7,379.9,33.1,89.9,215.2,35.9,3.28,35.4,178.7,19.39,4.21,3.19,451.4,Poor
2022-09-24,221.6,54.0,122.6,50.9,134.2,49.7,9.9,64.2,151.0,1.8,12.67,4.25,341.5,Moderate
2022-09-25,258.8,566.7,177.8,56.3,128.2,17.1,6.64,73.0,123.3,10.32,15.66,8.41,197.2,Poor
2022-09-26,411.1,122.9,7.6,136.2,92.8,48.6,0.54,1.6,1.2,17.15,15.24,9.38,175.3,Very Poor
2022-09-27,57.1,334.7,3.1,88.7,63.5,10.4,7.81,6.8,34.7,16.27,8.57,4.57,121.6,Poor
2022-09-28,482.3,149.6,9.6,4.2,49.2,10.6,0.28,22.5,180.9,7.08,1.81,6.12,30.6,Very Poor
2022-09-29,314.3,427.1,165.8,54.1,97.8,2.6,3.08,28.6,82.2,5.58,23.6,8.18,465.7,Good
2022-09-30,311.9,13.2,170.2,8.1,50.9,38.4,7.81,22.2,85.8,6.92,21.73,8.24,85.7,Very Poor
2022-10-01,352.5,537.9,156.8,12.4,144.0,28.5,7.5,4.5,186.5,1.55,2.62,2.54,150.4,Good
2022-10-02,208.0,382.0,36.1,13.3,91.8,18.7,7.39,40.1,98.4,8.74,15.33,0.93,97.3,Satisfactory
2022-10-03,138.4,343.8,169.5,40.6,224.9,14.2,7.62,77.8,30.6,1.48,11.12,6.04,307.6,Severe
2022-10-04,173.1,163.4,137.8,51.6,89.1,28.5,6.97,22.9,0.6,9.15,8.73,2.03,425.2,Moderate
2022-10-05,89.7,312.0,172.2,95.6,197.1,26.3,7.07,34.8,147.7,15.89,14.18,3.24,323.9,Satisfactory
2022-10-06,96.7,516.4,22.8,80.7,247.0,5.2,5.35,83.4,26.2,11.81,9.07,4.21,290.5,Severe
2022-10-07,356.6,353.8,56.6,125.6,216.8,34.3,3.75,27.8,191.0,4.37,14.44,9.85,308.7,Good
2022-10-08,289.1,204.2,112.8,97.4,177.6,7.4,8.09,51.8,154.3,2.05,13.81,2.46,180.7,Moderate
2022-10-09,183.8,344.8,142.4,141.9,120.2,48.8,0.36,41.7,34.6,8.2,1.19,4.4,180.6,Severe
2022-10-10,183.8,185.7,139.7,73.6,9.5,13.1,0.1,99.0,87.2,6.79,15.21,2.66,356.2,Moderate
2022-10-11,11.1,486.3,50.8,33.4,243.6,20.2,5.33,51.4,76.0,1.13,18.08,8.21,90.4,Satisfactory
2022-10-12,178.3,557.4,27.4,52.0,145.6,39.0,3.13,42.2,10.4,12.91,7.36,4.64,433.7,Satisfactory
2022-10-13,127.5,295.1,75.1,100.2,217.5,48.0,6.18,90.4,163.9,18.66,24.27,3.93,304.9,Good
2022-10-14,200.0,353.8,132.4,22.5,23.8,20.6,0.38,58.2,77.3,9.05,0.91,3.41,93.8,Very Poor
2022-10-15,69.6,596.8,129.6,22.5,120.1,31.8,0.12,69.3,172.0,2.15,11.46,8.74,360.4,Moderate
2022-10-16,370.8,312.6,78.1,62.5,151.6,19.3,1.66,8.9,47.7,9.57,17.87,3.69,35.2,Satisfactory
2022-10-17,170.9,43.2,41.7,29.9,166.4,42.3,9.57,8.2,23.5,3.69,15.65,4.66,171.6,Good
2022-10-18,361.8,127.9,174.3,118.1,152.1,15.7,1.5,51.8,51.1,0.95,5.38,6.02,380.6,Very Poor
2022-10-19,310.6,443.4,102.8,46.2,236.3,4.3,9.47,95.1,69.0,8.85,2.75,7.79,463.7,Moderate
2022-10-20,61.8,42.1,29.6,146.7,15.7,32.1,8.49,33.6,150.2,14.59,19.47,1.59,223.7,Good
2022-10-21,350.8,472.8,3.5,98.5,127.0,37.4,9.19,45.9,148.9,1.87,15.19,9.89,207.4,Very Poor
2022-10-22,172.0,256.1,103.1,2.9,186.8,35.3,9.21,98.7,55.6,12.18,21.29,0.88,345.4,Very Poor
2022-10-23,165.2,502.2,76.0,124.0,54.4,10.3,1.11,74.5,120.7,3.88,22.97,1.65,440.2,Severe
2022-10-24,350.3,177.9,199.6,55.3,226.4,21.5,2.81,99.1,181.5,1.66,0.5,7.81,488.9,Poor
2022-10-25,448.2,310.0,33.2,103.7,169.5,5.6,3.68,19.8,64.3,18.94,21.12,2.17,303.5,Moderate
2022-10-26,439.9,524.5,90.6,58.7,160.5,20.1,0.79,25.4,32.1,19.69,20.96,7.95,443.2,Satisfactory
2022-10-27,385.6,81.8,189.2,24.0,190.2,30.9,1.11,18.8,161.7,17.69,7.76,5.06,370.3,Severe
2022-10-28,32.1,486.6,104.4,135.0,198.6,10.4,7.74,91.3,132.2,3.03,21.84,3.47,217.6,Severe
2022-10-29,267.6,37.4,45.7,123.5,131.4,38.7,3.62,52.8,61.6,4.83,28.39,7.65,482.9,Good
2022-10-30,113.6,242.4,107.4,72.2,205.5,42.6,4.18,73.9,156.0,0.13,9.28,4.86,80.0,Poor
2022-10-31,254.4,143.3,21.8,103.7,190.7,49.0,8.89,96.2,8.6,5.28,27.61,1.89,205.0,Poor
2022-11-01,267.3,372.9,73.6,133.9,67.6,38.3,0.12,89.8,71.8,6.61,20.6,7.98,233.5,Poor
2022-11-02,373.1,31.9,34.4,39.9,152.0,0.9,8.17,48.6,34.5,17.96,1.21,2.38,198.2,Very Poor
2022-11-03,399.4,233.8,130.9,125.7,181.2,8.3,4.94,91.2,198.9,0.74,7.99,5.37,60.5,Satisfactory
2022-11-04,72.3,79.6,11.4,12.6,192.0,32.8,7.92,10.1,174.6,0.19,2.45,2.62,98.3,Severe
2022-11-05,81.9,293.2,136.8,45.3,46.0,6.0,0.49,96.0,127.8,8.0,0.83,5.08,71.3,Good
2022-11-06,335.8,371.4,48.1,100.8,227.5,21.3,7.2,86.2,134.2,13.58,2.93,3.41,30.5,Satisfactory
2022-11-07,132.1,15.4,0.1,94.2,41.6,45.0,1.05,98.9,122.3,2.52,17.04,1.0,169.9,Satisfactory
2022-11-08,379.3,166.6,71.4,100.8,12.4,1.7,9.53,86.0,62.2,13.8,24.64,5.62,497.4,Very Poor
2022-11-09,200.9,210.0,37.2,131.9,246.3,29.1,0.76,73.8,26.9,5.78,6.9,6.13,288.8,Very Poor
2022-11-10,398.5,19.2,194.7,106.3,1.7,42.5,0.52,52.1,162.1,13.18,29.62,1.73,476.4,Very Poor
2022-11-11,129.2,21.6,9.7,65.7,43.5,25.2,7.03,95.9,195.8,6.5,8.14,7.32,39.4,Severe
2022-11-12,413.3,550.0,48.4,5.9,179.0,44.1,6.68,9.2,131.6,1.55,20.45,2.94,166.0,Good
2022-11-13,370.6,171.5,157.8,47.4,146.5,3.0,1.03,47.7,75.6,0.85,29.98,4.74,338.4,Moderate
2022-11-14,343.6,159.8,82.3,98.2,18.6,46.0,9.83,40.9,135.6,19.06,29.99,2.4,236.7,Good
2022-11-15,64.2,528.2,92.8,77.6,72.0,11.6,4.89,45.4,24.2,4.02,15.99,4.7,499.9,Very Poor
2022-11-16,136.9,263.9,88.8,70.2,248.8,32.5,6.74,69.4,73.7,0.44,29.8,6.13,462.8,Good
2022-11-17,455.8,589.6,127.8,58.9,104.4,48.2,7.64,96.2,171.6,3.63,28.34,9.94,381.0,Good
2022-11-18,359.5,89.3,96.2,95.4,126.3,8.3,9.14,86.3,76.9,9.26,19.16,1.59,377.8,Good
2022-11-19,148.0,309.4,126.5,105.5,95.9,29.0,1.74,56.5,126.4,7.07,28.83,4.45,295.0,Good
2022-11-20,19.6,185.9,55.2,24.8,132.2,5.2,2.83,8.9,51.9,1.66,11.39,2.13,27.7,Severe
2022-11-21,484.0,198.4,121.9,48.5,229.0,34.2,8.51,24.4,67.8,17.32,2.88,7.31,59.4,Poor
2022-11-22,305.6,507.3,79.8,33.9,21.3,45.2,8.35,77.2,27.6,2.01,9.06,6.81,470.2,Poor
2022-11-23,65.5,585.1,101.5,141.3,89.9,33.6,2.09,59.0,153.9,19.86,24.23,8.12,428.0,Very Poor
2022-11-24,100.6,222.6,32.6,22.0,203.3,17.7,9.95,28.8,28.5,3.37,21.55,4.05,374.3,Good
2022-11-25,340.1,342.2,20.2,114.4,83.6,47.1,1.25,85.1,119.6,4.08,8.11,7.96,257.8,Severe
2022-11-26,209.1,49.3,8.0,132.0,75.1,45.4,1.22,26.7,38.2,2.05,1.98,2.64,495.7,Satisfactory
2022-11-27,484.1,172.1,95.7,143.3,108.1,15.3,5.34,71.4,48.9,6.04,7.08,2.65,249.7,Very Poor
2022-11-28,357.7,16.5,21.2,48.8,239.8,1.5,1.07,73.0,7.6,4.7,15.45,2.63,397.9,Good
2022-11-29,199.5,3.8,55.6,59.4,170.7,49.1,1.55,81.1,109.5,16.96,27.03,8.41,322.0,Poor
2022-11-30,105.9,152.4,196.1,12.3,37.9,16.0,4.97,8.6,128.4,18.8,10.49,4.06,9.3,Satisfactory
2022-12-01,70.1,519.2,1.5,44.1,45.9,38.8,0.28,51.5,68.9,0.88,6.33,6.78,316.5,Moderate
2022-12-02,302.0,443.0,146.6,138.0,108.5,47.2,9.56,70.3,168.6,15.05,23.84,3.18,48.2,Very Poor
2022-12-03,116.3,198.9,199.8,77.2,86.2,34.9,1.64,26.8,143.1,11.81,9.93,3.75,113.9,Satisfactory
2022-12-04,221.0,395.5,134.2,16.8,201.0,31.4,7.42,34.5,70.8,16.52,16.92,6.36,217.2,Very Poor
2022-12-05,91.2,576.7,61.1,40.2,219.5,8.2,3.31,55.8,198.0,13.9,27.5,4.78,274.1,Satisfactory
2022-12-06,64.5,169.4,16.5,94.3,133.5,7.0,5.93,99.6,171.9,12.64,5.0,3.01,246.9,Very Poor
2022-12-07,278.8,62.6,13.8,39.1,113.2,47.6,4.69,7.8,123.5,18.67,5.88,1.39,223.7,Moderate
2022-12-08,225.9,40.6,59.1,51.1,28.4,0.9,4.5,11.1,19.8,19.66,10.35,3.67,487.1,Very Poor
2022-12-09,307.6,287.3,59.1,128.7,139.8,37.0,9.91,74.4,137.1,15.25,22.98,1.11,218.6,Severe
2022-12-10,159.6,478.0,164.3,21.8,52.2,38.0,8.53,4.2,199.4,0.41,18.95,3.21,18.3,Satisfactory
2022-12-11,166.6,540.5,45.3,86.4,248.2,37.9,0.5,91.5,115.6,18.38,20.45,3.87,343.5,Satisfactory
2022-12-12,381.9,252.6,52.2,64.9,232.6,17.3,7.07,49.1,92.3,18.25,14.55,1.49,154.5,Very Poor
2022-12-13,246.6,525.7,39.3,76.3,163.5,49.8,8.21,80.2,122.6,11.72,11.45,6.54,8.4,Satisfactory
2022-12-14,18.3,35.0,49.7,53.1,238.5,41.6,9.27,0.5,84.2,0.15,11.39,0.61,140.1,Poor
2022-12-15,406.2,376.5,85.4,14.0,29.2,27.7,3.08,24.6,77.8,15.7,20.36,1.98,453.3,Severe
2022-12-16,6.6,328.9,1.5,43.3,66.3,47.8,2.39,58.2,113.6,6.39,3.58,9.5,258.9,Very Poor
2022-12-17,479.8,285.7,142.0,39.2,73.4,3.0,1.21,24.8,176.2,6.08,8.58,8.76,246.9,Good
2022-12-18,368.0,130.0,93.3,28.7,93.1,19.4,9.11,21.1,46.5,14.54,15.65,7.7,279.5,Good
2022-12-19,144.4,130.1,152.1,98.5,159.1,41.9,8.45,44.5,175.3,12.16,28.19,3.8,386.3,Poor
2022-12-20,192.4,60.4,133.0,24.5,186.2,5.2,1.56,44.6,99.5,17.54,23.59,4.1,396.2,Satisfactory
2022-12-21,41.2,348.0,180.8,142.4,3.4,18.6,9.23,68.5,194.8,1.82,15.34,4.44,27.0,Moderate
2022-12-22,236.9,588.0,125.4,100.0,48.7,34.1,3.99,76.5,116.3,1.8,27.33,6.15,71.6,Poor
2022-12-23,411.8,587.4,178.3,9.5,31.3,40.4,9.95,21.7,165.4,13.38,9.07,9.0,298.0,Severe
